,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
5709,프로젝트 문 라이브러리 오브 루이나 정출 축하 지하철 광고,"11,021,500",367,"3,000,000",331명
5710,맨부커상을 받은 첫 퀴어소설 『아름다움의 선』,"3,673,800",367,"1,000,000",200명
5711,"나만의 특별한 길을 찾아서,<한의원 밖으로 나간 한의사들>","7,347,500",367,"2,000,000",233명
5712,향기전문브랜드 '셀러버'가 만든 고농축 섬유향수 5종,"1,835,600",367,배송 완료,84명
5713,한 손에 들어오는 엽서책! 포츄의 <베이커리 도감>,"3,671,000",367,배송 완료,150명
5714,오디션에 떨어지고 카페를 열었다,"1,835,500",367,"500,000",69명
5715,한글 레터링 전시 <시원해지고싶다>,"1,835,222",367,"500,000",62명
5716,우주에서 온 돌덩이 '운석반지',"2,090,900",366,배송 완료,31명
5717,머물고 싶은 어딘가 '썸웨어 ' 2021달력 오승만작가,"1,834,000",366,배송 완료,80명
5718,일상 엑스트라 360인,"1,834,000",366,"500,000",44명
5719,"추워지는 겨울, 당신의 포근한 '인센스 라이프'를 위하여.","5,501,600",366,배송 완료,140명
5720,"""한 해 가득 복을 선물하세요."" 2018 채색화 달력","2,934,000",366,배송 완료,137명
5721,고양이 꼬리 슬리퍼,"220,040,600",366,배송 완료,"5,865명"
5722,주얼리 그리고 여행를 사랑하는 당신을 위한 주얼리 파우치,"3,667,000",366,"1,000,000",66명
5723,이어리니안의 유산 TRPG,"11,000,455",366,"3,000,000",181명
5724,"누적 2억, 40개 이상 공모전 수상자의 합격 노하우!","3,665,800",366,"1,000,000",79명
5725,집순이&집돌이 외출하는 날! '홈스윗홈 에코백',"366,500",366,배송 완료,17명
5726,"까치까치 설날,수제 한과선물 세트 다식","1,099,000",366,배송 완료,32명
5727,"경계의 해빙, E3 아이덴티티 오브제 모빌","3,663,000",366,"1,000,000",44명
5728,"마음에 물을 줘요. 우울해도 괜찮아, 우울증 뱃지","989,000",366,"270,000",82명
5729,"속편한 진짜우유, 어나더밀크","3,662,800",366,"1,000,000",140명
5730,SWOP: 판을 바꾸는 여성들,"21,972,000",366,"6,000,000",559명
5731,로컬 정체성을 살린 도시의 미래 <만드는 사람들의 도시>,"7,323,111",366,배송 완료,339명
5732,<자본주의 히어로> 단편집 제작,"18,302,242",366,배송 완료,695명
5733,"맛은 제가 낼게요, 뿌리기만 하세요 <킥 잇 시즈닝>","3,660,000",366,"1,000,000",123명
5734,"반려가족을 전통매듭으로 잇다, '반려견인식표&반려가족팔찌'","1,098,000",366,"300,000",33명
5735,모히또가서 몰디브 한잔? 천연 라임 향기 가득 리얼 모히또,"1,830,000",366,배송 완료,54명
5736,양념치킨 스케치업 웹툰 배경_공사장 1,"3,660,000",366,"1,000,000",122명
5737,[공식] 클로저스 아트북,"91,314,900",365,"24,950,000","1,830명"
5738,'치카치카'의 달콤한 디저트박스,"1,097,400",365,"300,000",34명
5739,째폴보&프렌즈 고양이 버찌 사진 엽서책,"10,972,500",365,배송 완료,468명
5740,모두를 위한 쉬운 책 <누워서 편하게 보는 복지용어사전>,"3,657,100",365,배송 완료,172명
5741,넉넉한 공간으로 활용도 높은 모던 빅백 / 3컬러,"1,828,500",365,배송 완료,53명
5742,"[인생꿀팁] 할머니 made, 오늘을 담는 노트set","3,657,000",365,배송 완료,124명
5743,"소중한 분들과 달콤한 기쁨을 함께, '플레지르 쿠키'","1,828,500",365,배송 완료,59명
5744,"작은 책방의 10주년, 샵메이커즈 굿즈","2,194,000",365,"600,000",44명
5745,"[뱃지] 자연속 동성애, Natural Born Queer","2,925,000",365,"800,000",199명
5746,2022학년도 임고파워 봉투모의고사,"84,058,333",365,"23,000,000","1,821명"
5747,연말&홈파티] 1분이면 만드는 마법 칵테일로 분위기 UP!,"3,654,000",365,배송 완료,85명
5748,[진짜광촉매]폐렴균 99.9% 제거하는 공기청정기 LUMO,"3,654,000",365,"1,000,000",26명
5749,"고독의 시간을 행복의 시간으로 ""고독을 담은 시계""","1,827,000",365,"500,000",27명
5750,불편한 시선에 들이받는 만화책 <도대체 여고생이 뭘했다고>,"5,480,000",365,배송 완료,196명
5751,애쉬크로프트 <헨리 치나스키>안경,"25,573,000",365,"7,000,000",174명
5752,[앵콜] 독립운동가 카드게임 위대한여정 1045,"1,826,000",365,배송 완료,97명
5753,"더욱 새로워진 미스털 포테이토, '왕코파우치'를 만나보세요","7,300,600",365,"2,000,000",396명
5754,"<결혼은 모르겠고, 아무튼 아이는 있어요>","3,650,000",365,배송 완료,160명
5755,어버이날 선물 - 천연 물소뿔 흑단목 효자손,"2,555,000",365,배송 완료,124명
5756,2019 말없는 통일달력,"1,825,000",365,"500,000",86명
5757,물과 햇빛 으로 빚은 '선인장' 가죽 지갑을 소개합니다.,"10,946,000",364,배송 완료,188명
5758,<르몽드>의 테마무크지 마니에르 드 부아르 가을호 발간,"10,946,000",364,배송 완료,313명
5759,"3초만에 속눈썹 연장 끝, 언니래쉬","3,648,600",364,배송 완료,53명
5760,네이버웹툰 <귀전구담> 시즌1 단행본 제작,"36,452,400",364,"10,000,000",771명
5761,4인 4색 3D 캐릭터/포즈집,"3,645,000",364,배송 완료,25명
5762,spring very berry 봄향기 가득한 딸기굿즈,"2,187,000",364,배송 완료,193명
5763,중세의 밤하늘을 지배한 마녀들이 현대에 깨어났다!,"25,509,000",364,배송 완료,727명
5764,"겨울을 위한 포근하고 관능적인 살냄새, 뉴트럴 머스크","1,822,000",364,배송 완료,39명
5765,"'인생을 바꾼 순간'을 담은 향, <The Moment>","9,108,500",364,배송 완료,268명
5766,SNU DESIGN WEEK 서울대 디자인전공 졸업주간,"3,643,000",364,배송 완료,105명
5767,"어둠 속에 빛나는 눈동자, 검은 고양이 ‘르샤누아’","1,821,000",364,배송 완료,56명
5768,"어버이날,스승의날 특별한 ""카네이션 디퓨저""","3,641,000",364,"1,000,000",61명
5769,허전한 벽을 채워보자! [벽면 채우기 소재 1탄],"1,820,400",364,"500,000",54명
5770,The Womkind : 더 웜카인드,"18,204,000",364,배송 완료,902명
5771,셜록홈즈 : 6개의 사건파일 추리보드게임,"36,407,500",364,배송 완료,793명
5772,안감에 주목! '네틀' 안감 파우치,"364,000",364,"100,000",21명
5773,운도 전략이다! 생존보드게임 서클 : 무인도,"18,187,000",363,배송 완료,399명
5774,"세상 특별한 나를 찾아서, <나쓰담> 워크북","3,637,056",363,배송 완료,158명
5775,철학자의 크리스마스,"5,884,200",363,"1,618,000",192명
5776,[유기견] 가슴뛰는 내일을 응원해,"9,089,312",363,"2,500,000",387명
5777,홈카페 행복프로젝트 2탄 찐 밀크티,"1,817,500",363,배송 완료,64명
5778,글을 파는 편의점? 편의점에서 파는 건가요?,"3,634,000",363,배송 완료,104명
5779,"유기동물의 생명을 연결해 주는 팔찌, '유기(有氣) 팔찌'","2,180,125",363,"600,000",186명
5780,무엇이든 낡아 보이게하는 브러쉬,"2,542,500",363,"700,000",48명
5781,"습관 개선 동화책 ""서준이의 손톱에 무슨 일이?""","2,179,000",363,배송 완료,145명
5782,나의 작은 것들을 담는 보들보들 털파우치,"7,259,500",362,배송 완료,463명
5783,핸드메이드 작가 필독서! <자수소품 액세서리>,"3,628,800",362,배송 완료,156명
5784,(앵콜)집순이의 유니폼 - 네이비 / 핑크 곰털세트 추가!,"3,627,000",362,배송 완료,52명
5785,[선인장 가죽] 환경을 해치지 않고 제품을 만들고 싶어!,"3,626,500",362,"1,000,000",59명
5786,"""해달은 귀여우니까"" 해달상점 아이패드 파우치","3,626,000",362,배송 완료,94명
5787,"필요할 때마다 꺼내 먹어요, <SNS 포토샵 디자인>","1,813,000",362,배송 완료,185명
5788,유기견 한나네 보호소 돕기,"3,625,500",362,배송 완료,237명
5789,전문기술자를 위한 기계설계 엔지니어 핸드북,"10,875,000",362,배송 완료,288명
5790,작곡가 필립 글래스 자서전『음악 없는 말』,"7,249,000",362,배송 완료,182명
5791,맛을 디자인하는 '올리베이킹',"761,000",362,배송 완료,113명
5792,당신의 타월을 바꿔야할 이유! OBXET TOWEL,"3,623,800",362,배송 완료,77명
5793,재난 디스토피아 그림자 아래 <평화로운 살인 방법>,"1,811,000",362,배송 완료,108명
5794,키라라의 정규 3집 'Sarah' 발매& 쇼케이스,"12,675,998",362,"3,500,000",303명
5795,"2020, 삶이 영화가 되는 순간 <영어회화극장>","7,243,000",362,배송 완료,69명
5796,창작자를 위한 장식꽃과 레이스 세트,"7,242,000",362,배송 완료,202명
5797,일상에 색감을 더하다 +동글잔과 미니플레이트+,"1,810,422",362,배송 완료,46명
5798,"비행의 설렘을 일상으로, 팬암 위클리 다이어리 & 스티커","3,620,000",362,배송 완료,135명
5799,2020년 캘린더[우리의 사계절],"1,086,000",362,배송 완료,53명
5800,"떠먹자, 올해의 마지막 보름달 :)","1,810,000",362,배송 완료,56명
5801,넉넉한 사이즈의 숄더 겸용 크로스백,"3,619,500",361,"1,000,000",217명
5802,"태어나자 마자 숨겨진 그에 대한 이야기, [그 이야기]","3,619,000",361,배송 완료,72명
5803,"오가닉 산책수트로 귀엽개, 건강하개, 따숩하개","1,809,000",361,"500,000",55명
5804,실내운동장과 오래된빌라,"3,617,000",361,배송 완료,38명
5805,기억을 잃은 소녀의 이야기「룬 더 퍼스트 원더러」,"18,082,777",361,"5,000,000",574명
5806,편안함 속에서 스타일을 찾다. 룩킨 노브라 반팔티,"1,808,000",361,배송 완료,55명
5807,몰랑 여름시즌 한정판 피규어 세트 - 몰랑이는 여름휴가중,"7,231,000",361,배송 완료,228명
5808,데이트 할 때 뭐하지? 고민말고 <데이트 미니게임북>,"3,615,000",361,"1,000,000",184명
5809,라 로브 스띨 앙삐르:엠파이어 실루엣 1800-1820,"21,708,000",361,"6,000,000",622명
5810,옷주름 걱정없는 자연스러운 체크무늬 패턴 50종,"1,807,000",361,배송 완료,103명
5811,"[봄,패션] 봄을 기다리며, 생활한복 액(腋)주름 원피스","3,614,000",361,배송 완료,27명
5812,그녀에게 내려 앉은 겨울 위의 봄 <나비>,"1,188,000",396,"300,000",44명
5813,"3D프린팅으로 만든 식물키우기 KIT, 네버랜드 식물키트","2,529,200",361,"700,000",91명
5814,"탱글탱글 리듬앤바디의,맛있는 마시는 곤약젤리!","1,806,000",361,"500,000",69명
5815,친구따라 우주해적 4권,"10,835,000",361,"3,000,000",366명
5816,"평범한 트랜스젠더라 자랑스러운 나, <페이보릿 데이지>","7,223,004",361,배송 완료,277명
5817,"가까운 듯 먼 우리, 떠나요. 채팅트립","1,264,000",361,"350,000",98명
5818,더 이상의 동물학대 없이 따뜻하게 겨울나기,"5,416,800",361,배송 완료,133명
5819,소중한 이를 응원하는 꽃말을 담다. 목화 진주 목걸이,"3,610,000",361,"1,000,000",41명
5820,"나에게 맞는 네크라인, <클래식 블랙 원피스>","5,414,000",360,"1,500,000",86명
5821,당신을 연말의 '주인공'으로 만들어줄 화려함 가득 허리치마,"2,165,000",360,배송 완료,18명
5822,천사가 지구에 입국했다? 근데 이 녀석 좀 수상해!,"5,412,000",360,배송 완료,166명
5823,LINKER : 너와 나를 잇다,"3,607,401",360,"1,000,000",597명
5824,구운몽M 보컬OST 패키지,"18,035,000",360,"5,000,000",435명
5825,발이 따뜻해서 혈액순환에 도움되는 SOFF HOT수면양말,"1,081,900",360,배송 완료,70명
5826,"계간홀로 9호, 또 한 판 놀아볼까요?","5,408,700",360,"1,500,000",359명
5827,"백구십칠, 첫번째 일러스트 북","2,524,000",360,배송 완료,128명
5828,<호밀밭의 파수꾼> 홀든 콜필드 스페셜 에디션 안경,"25,236,000",360,"7,000,000",162명
5829,['나'도 사랑하세요]자기애 프로젝트 키링,"1,442,000",360,배송 완료,104명
5830,에릭 로메르의 계절 연작 각본집 ≪사계절 이야기≫ 출간,"21,629,000",360,배송 완료,686명
5831,"아직은 절반의 페이지, <나는 커서 뭐가 됐지?>","1,801,499",360,배송 완료,89명
5832,이제 우리가 불을 꺼드릴게요 : 소방관 마음의 불을 꺼줘,"720,500",360,배송 완료,49명
5833,"안데르센의 동화""눈의 여왕""에서 영감 받은 눈꽃향수","7,204,000",360,배송 완료,135명
5834,2021 평창국제평화영화제 'PIPSTER' 모집,"10,800,000",360,배송 완료,108명
5835,"부산을 담다, 버리지 마세요 : 대현상회 에코패키지","1,800,000",360,배송 완료,38명
5836,달달구리한 앙버터 고양이 금뱃지<앙버터냥>,"1,800,000",360,배송 완료,168명
5837,봄옷을 지켜줘! 고무줄이 없는 '린넨 셔츠 팔토시',"1,800,000",360,배송 완료,78명
5838,"0세부터 노인까지, 온 가족이 즐기는 대중음악페스티벌 ‘우크페페’","10,800,000",360,"3,000,000",86명
5839,최초 자캐 SNS의 시작 '마오캐',"25,199,000",359,"7,000,000",770명
5840,"""GO WILD SPEAK LOUD THINK HARD""","1,799,486",359,"500,000",213명
5841,"여성에게 맞춰진 오버사이즈, 완성도 높은 알파카 울 롱코트","2,519,000",359,배송 완료,11명
5842,마구로센세의 일본어 편의점 마스터!,"10,794,000",359,배송 완료,490명
5843,"<우리가 우리이기 이전에> 관계와 상처, 마음치유의 기록","5,396,295",359,배송 완료,148명
5844,"시(詩)와 다정히 지내는 방법, '위트 앤 시니컬 굿즈'","10,792,500",359,"3,000,000",225명
5845,"차 한 잔, 문장 하나. <포츈티>","719,400",359,"200,000",26명
5846,"언제나 빛나는 당신께 드리는 선물, 오색빛깔 카네이션 뱃지","2,158,032",359,배송 완료,112명
5847,중세도시 & 성벽구조물 세트,"10,790,000",359,"3,000,000",141명
5848,"200% 업그레이드 된 어른들을 위한 학습지 ""한걸음""","3,594,800",359,배송 완료,61명
5849,UNBIRTHDAY PARTY with ME,"2,516,000",359,"700,000",56명
5850,실명 가족에게 평범한 일상을 선물해 줄 무드등과 목도리,"2,515,800",359,"700,000",67명
5851,기억이 사라진 밤의 비극을 쫓아라 <무진 : 불신지옥>,"8,984,400",359,"2,500,000",321명
5852,여성생활(독립 편) : 어디서나 당당하게 살기,"5,390,000",359,배송 완료,320명
5853,웹툰/ 일러스트용 자연물 브러쉬 45종,"3,592,000",359,"1,000,000",128명
5854,포근하고 부드러운 낮잠 담요 '포들 담요',"1,795,200",359,배송 완료,41명
5855,"춘심 가득 봄나물 한 뿌랭이, '보따리 백'","1,256,600",359,배송 완료,45명
5856,"스물여덟 개의 불안과 환상을 팝니다, 책 <환상단상집>","1,795,141",359,"500,000",72명
5857,"여름 가볍고, 편안한 <시 덕후를 위한 시를 담은 셋업>","5,385,250",359,배송 완료,150명
5858,[로드킬방지 캠페인] Oh! Happy Walk 캠페인,"1,077,000",359,"300,000",65명
5859,17년 셰프가 만드는 아티장 치즈,"7,180,000",359,"2,000,000",161명
5860,두툼하고 더 꾸덕해! 플레지르 '더 클래식 쿠키'!,"7,179,000",358,배송 완료,199명
5861,1만가지 이상의 플라워 제작를 위한 브러쉬&모델링 키트,"3,589,000",358,배송 완료,104명
5862,너의 앞길에 꽃이 만개했으면 좋겠어-유기동물 뱃지,"1,794,000",358,"500,000",146명
5863,치카치카샵의 여름이다! 디저트박스,"1,075,800",358,배송 완료,39명
5864,[청춘팔찌] 청춘의 마음을 어루만지는 단 하나의 액세서리,"1,792,500",358,"500,000",151명
5865,"편안한 꿀잠을 위한 완벽생활습관 ""굿베딩 침구 스프레이""","1,791,200",358,배송 완료,64명
5866,"목표 없이 살아가는 당신을 위한 플래너, '쌓고 쓰기'","3,581,000",358,"1,000,000",130명
5867,"동방 프로젝트 2차 창작 게임 - ""환상탄막무쌍""","7,160,820",358,"2,000,000",191명
5868,"소중한 당신이 생각나는, 분천역 산타마을 스노우볼","1,789,000",357,"500,000",42명
5869,'from.B' 달콤한 선물을 보냅니다.,"1,431,000",357,"400,000",72명
5870,"설선물, 프리미엄 홍삼 보석양갱","3,577,500",357,"1,000,000",71명
5871,<소신문답> 당신은 그리고 나는 어떤 사람입니까,"1,788,000",357,배송 완료,168명
