,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
193,소외된 동물들에게 희망을 주는 < 2019 케어 달력 >,"7,993,500",266,"3,000,000",419명
194,누구나 품고 있는 반짝임을 응원하다: '락스타' 주얼리,"1,332,000",266,"500,000",20명
195,로판용 배경/인물(엑스트라) 슥삭 브러쉬,"1,331,000",266,배송 완료,28명
196,[3차 앵콜] 신티크용 키보드 거치대 STICKEY,"5,322,000",266,"2,000,000",166명
197,"<또 올게요, 오래가게> 기꺼이 단골이 되고픈 노포 이야기","6,650,000",266,배송 완료,201명
198,"살살 가꿔봐요. 지구도, 나도.","1,330,000",266,배송 완료,63명
199,"세줄일기 첫 번째 굿즈, 일기 잘쓰고 싶은 나","2,660,000",266,배송 완료,129명
200,웹툰 스케치업 찜질방 배경,"1,330,000",266,배송 완료,38명
201,작가들의 고양이를 문학에서 만나다 : 《고양이를 쓰다》,"2,659,000",265,배송 완료,170명
202,네가 시원했으면 좋겠어,"3,987,500",265,배송 완료,224명
203,문제풀이로 배우는 '글쓰기의 기술' 쉬운 글쓰기 능력향상,"1,329,000",265,배송 완료,92명
204,인생 마지막 덕질 만화『툇마루에서 모든 게 달라졌다』한정판,"1,328,900",265,배송 완료,97명
205,"일곱 가지 감정, 그 구조의 대화","4,299,980",265,"1,618,000",145명
206,잇선 - 뚜리빼 1권 만화책 제작,"9,298,408",265,배송 완료,573명
207,Happy Breakfast Club 2021 아침밥달력,"797,000",265,"300,000",32명
208,"고운 손도, 지구도 지켜요 - 맨손 설거지 비누","5,313,000",265,"2,000,000",193명
209,비닐봉지 사용을 줄이는 패셔너블한 해결책 '에코봉지',"2,656,000",265,배송 완료,114명
210,미라큘러스 레이디버그 아트북,"19,916,000",265,"7,500,000",494명
211,"복도 선물하고 향기도 선물하세요 ! ""동그낭""","2,655,000",265,"1,000,000",75명
212,"우리가 사랑한 도시, 공간 2020 페이퍼 달력","531,000",265,배송 완료,22명
213,"겉은 바삭 필링 가득 원츄제과의 ""쿠키슈""","531,000",265,"200,000",61명
214,김소울 x 김다정 작가 동물자유연대 carrot 전시회,"3,982,000",265,배송 완료,106명
215,"우리들의 이야기를 담은 애슬레저웨어, '아페고'","2,654,000",265,배송 완료,42명
216,"따스한 봄, 봄꽃으로 물든 '낭만냐옹 봄찻잔'","2,123,000",265,"800,000",29명
217,"세상에서 가장 매력적인 빨대, eStraw","7,961,100",265,"3,000,000",541명
218,피터팬 대신 악어가 주인공이면 어때?,"5,307,000",265,"2,000,000",172명
219,홈 스타일링 ! 너두 할수 있어,"5,306,000",265,배송 완료,114명
220,화제의 인스타 소설 <언니의 기행> 단행본 및 굿즈 제작,"7,958,600",265,배송 완료,249명
221,따뜻한 마음으로 전하는 2021년 벽걸이 캘린더,"1,326,000",265,배송 완료,41명
222,"노브라로 입는 편하고 예쁜 홈웨어, ‘프리찌'","15,907,000",265,배송 완료,187명
223,청춘에게 응원하다. 웹드라마 [경로를이탈하여재검색합니다],"2,651,000",265,배송 완료,18명
