,title,category,intro,url
7874,뱃지만드는 법!나도 창작자 2차 오픈!,출판,뱃지만드는법을 알려주는 책입니다.뜨거운 관심으로 계속된 문의로 인해 2차 펀딩을 시작합니다,https://tumblbug.com/badgemaker2
7875,끈으로 이어가는 마음 [전통공예 DIY KIT],잡화,"한국전통을 이어가는 [재능공유플랫폼LINK]. 끈으로 과거를 잇고, 미래를 만들어 갑니다.",https://tumblbug.com/lhy909084
7876,소설도 읽고 실전영어도 배우고,출판,이제껏 비밀로 숨겨온 이야기를 소설책이라는 형식을 빌려 세상에 공개하고 싶습니다.,https://tumblbug.com/wakeupamerican
7877,"지금, 소중한 사람에게 사랑한다고 말해주세요 '목도리카드'",디자인 문구,"목도리 뒤에 시크릿 메세지로, 따뜻한 진심을 전해보세요.",https://tumblbug.com/mallang_muffler_card
7878,미용실 스케치업 작업,웹툰 리소스,스케치업배경 미용실 입니다.,https://tumblbug.com/face
7879,그림그리는날 _ 2019 숑숑 캘린더,디자인 문구,'비숑의 사생활' 아트웍을 담은 2019년 숑숑 캘린더입니다,https://tumblbug.com/2019chonchon
7880,"강훈 바오로 두번째 정규 음반 ""목수(穆手)""",음악,강훈바오로의 두번째 음반이 드디어!! 발매됩니다.여러분의 적극적인 후원을 기다립니다.,https://tumblbug.com/kanghun
7881,"0원으로 시작하는 출판, 종이책과 전자책 만들어 아마존까지",출판,"세상에서 가장 쉬운 ""책만들기 책""",https://tumblbug.com/1book
7882,"악마가 건넨 선물, 포도나무의 보라빛 향기",향수 · 뷰티,"그늘이 되어준 포도나무, 달콤하고도 쌉싸름한 그 악마의 향기 '루어빈','마데라'",https://tumblbug.com/jardinxaans
7883,"35日 남미여행 다이어리 : 페루,볼리비아, 아르헨티나",출판,"혼자 떠나서 더 좋았던, 35일간의 남미여행 이야기를 책으로 만듭니다.",https://tumblbug.com/hola_juhee
7884,<열두빛깔 스노우볼>품은 사랑스러운 러빈베어 목걸이&키링,주얼리,"러빈베어 탄생 실버 목걸이와 미러 키링, 스페셜 패키지에 준비한 완벽한 홀리데이 기프트!",https://tumblbug.com/luvinbear
7885,제주를 지키는 여행자 액션 키트,캐릭터 · 굿즈,제주를 사랑하는 여행자의 목소리로 제2공항을 막아주세요,https://tumblbug.com/savejeju
7886,"여성독립운동가 굿즈, <Her Story 프로젝트>",캐릭터 · 굿즈,잊혀진 여성 독립운동가를 기억하고 후원하기 위한 텀블러&코인거울 굿즈 프로젝트,https://tumblbug.com/sensitive_catjo
7887,공간과 일상을 향기로 디자인하다 : 무드 디퓨저,홈 · 리빙,"<코튼, 장미, 허브, 비누, 프루티, 우디>6가지 향기로 우리가 꿈꾸던 일상을 표현했어요",https://tumblbug.com/piumee_mood_diffuser
7888,"인공첨가물 ZERO, 복분자 82%로 찐한<복분자 발효액>",푸드,"건강한 단맛을 담은 복분자 발효원액과
감성 가득 담은 요거트볼을 소개합니다.",https://tumblbug.com/bokboonja
7889,"티,버블티,커피 그 이상의 텀블러 티보코S",잡화,"티, 버블티,커피 모두 되는 텀블러 티보코S",https://tumblbug.com/teabocos
7890,균형 잡힌 삶을 산다는 것_생활철학 잡지《뉴필로소퍼》8호,출판,'일상을 철학하다'《뉴필로소퍼》 8호에서는 ‘균형 Balance’에 대해 이야기합니다.,https://tumblbug.com/newphilosopher
7891,초코빵토끼가 민트에게 가는 이유 {어프로치민트} 그림책,출판,초코빵토끼가 '민트로 가는 이야기를 [상점]이라는 키워드로 엮은 그림집입니다.,https://tumblbug.com/kima
7892,자전거를 타는 웰시코기 죠죠의 이야기,디자인 문구,죠죠와 쥐쥐와 비하냥이 모여서 만든 웰시코기 사이클링 클럽의 첫번째 이야기를 만나보세요!,https://tumblbug.com/welshcorgicyclingclub
7893,"여름 블렌딩 티「아이스한방차3종」무설탕,무카페인,친환경티백",푸드,"맛있게, 건강하게「아이스 한방차 3종」무설탕,무카페인,무첨가제 : 친환경 삼각티백&포장재",https://tumblbug.com/tearoastery
7894,영한대역 영국 민담 모음집,출판,"수많은 동화들의 원작, 19세기에 첫 발간되어 여전히 전세계적인 베스트셀러. 완역판",https://tumblbug.com/old_story
7895,"눈과 얼음, 안식의 땅 아이슬란드 달력",디자인 문구,눈과 얼음의 땅 아이슬란드에서 '안식'을 모티브로 촬영하여 캘린더로 제작하였습니다.,https://tumblbug.com/oda
7896,"겨울을 담아 낸 블렌딩 티, <윈터 가든>",푸드,"패션 디자이너 민주킴이 함께한 특별한 틴 케이스 팩키지에 겨울의 차를 담았습니다
",https://tumblbug.com/wintergarden
7897,"유기동물을 위한, 귀여운 '댕이' 에코백",잡화,유기동물을 후원하고 기억하고자 태어난 '댕이'가 그려진 에코백,https://tumblbug.com/wendy
7898,사지않고 입양하는 사람들의 매거진 <포인핸드 매거진>,출판,반려동물을 사지않고 입양하는 사람들을 위한 매거진 <포인핸드 매거진> 창간호입니다.,https://tumblbug.com/pawinhand7
7899,[마마마] 쿄사야 여름 이야기,웹툰 · 만화,마법소녀 마도카 마기카 2차창작 만화 프로젝트,https://tumblbug.com/kaho3
7900,"향기나는 이름들의 기록, 【방함록 단행본】",웹툰 · 만화,"더 이상 꽃이 피지 않는 세계. 어느 날, 사람들의 머리에 꽃이 피기 시작했다.",https://tumblbug.com/abookoflife
7901,크리스천의 삶 속에 말씀을 담는 필사노트 : Y.T.F,출판,크리스천의 삶 속에서 말씀을 지키기 위한 새로운 방법! '맥체인 성경기반'의 필사노트,https://tumblbug.com/ramede_yesterdaytodayforever
7902,We're not Toys 뱃지 #사지마세요 #입양하세요,캐릭터 · 굿즈,지금도 인형처럼 버려지는 유기동물을 위한 입양 장려 프로젝트입니다.,https://tumblbug.com/wearenotoys
7903,"테크업계 여성기획자 컨퍼런스, '여기컨'",테크 · 가전,테크업계 여성기획자 4인의 강연. 만나고 공유하고 성취하는 테크업계 네트워크를 만듭니다.,https://tumblbug.com/productwomenconf
7904,"인쇄물을 위한 텍스쳐 견본집, <Face of Paper>",디자인,"4가지 코팅, 15가지 종이, 180개 색상, 11분류 이미지.",https://tumblbug.com/faceofpaper
7905,"퇴근 후, 영어회화극장 <홈클래스편> 2기 모집",출판,"쉬다이닝 <영어회화극장>은 12편의 영화와 함께하는, 12주 영어 프로젝트입니다.",https://tumblbug.com/shedining2
7906,연말엔 카드에 짧고 소중한 짧은 한마디를 편지에 남기세요.,예술,편지지는 왜 이렇게 쓸 공간이 넓을까요? 조금만 써도 되지만 소중한 편지!,https://tumblbug.com/hahohaho_003
7907,르 코르뷔지에의 '빌라 사보아' 건축 뒷 이야기,출판,한통의 편지로 시작돼 비와 전쟁과 철거 위기에서 살아남은 빌라 사보아의 드라마틱한 이야기.,https://tumblbug.com/0601
7908,너와 나의 멍이냥이,예술,"유기견유기묘 후원금모금을 위한, 2017년 일러스트 달력 프로젝트! 귀엽고 따뜻한 멍이냥이를 만나세요!",https://tumblbug.com/mungnyang
7909,사라진 우주의 캐슬을 찾아서 뱃지 시리즈,잡화,사람들의 기억에서 잊혀진 캐슬을 찾는 험난한 여정에서 영감받아서 디자인을 했습니다.,https://tumblbug.com/castle2
7910,[다이어터금지] 쫄깃한막창에 야채순대가 꽉찬 '막창순대',푸드,쫄깃한 식감의 막창과 속이 꽉찬 진짜 순대의 만남. 막창순대를 만듭니다.,https://tumblbug.com/makchangsundae
7911,"내 취향을 소개할게요, 은밀한 취향문답. #취향소개서",출판,나의 취향을 직접 써보고 좋아하는 사람과 공유해 보세요.,https://tumblbug.com/aayoooon
7912,[천연원석] 나를 위한 '작은사치' 사금석vs로즈쿼츠,주얼리,"천연원석 ""러블리한 로즈쿼츠 vs 청량한 사금석"" 925 실버 주얼리로 ""작은사치""하세요!",https://tumblbug.com/47b_ag_1
7913,"만화, <파랑>",웹툰 · 만화,"철썩이며 지나간 파도처럼 이제는 볼 수 없어 아쉬움을 그린 만화, <파랑>입니다.",https://tumblbug.com/parang
7914,"해방과 연대의 이야기, <머리카락>",영화 · 비디오,장편 다큐멘터리 <머리카락> 제작을 위한 펀딩입니다.,https://tumblbug.com/escapethecorset
7915,"여름의 설렘, 꽃을 담은 케이스 <여름, 꽃> 케이스",잡화,다가오는 여름의 설렘과 여름꽃이 가진 의미를 담은 핸드폰 케이스와 키링,https://tumblbug.com/kkini3
7916,"다시 '쓰임'의 가치를 탐구하는 책, <재료와 재활용>",출판,업사이클링 디자이너 '로사드 스튜디오'의 조다솔이 선보이는 재활용 소재 아카이빙 북,https://tumblbug.com/ydpartsalon_2
7917,"<안녕, 나의 스물다섯> 312일간의 여행이야기",출판,"25살, 25kg의 베낭을 메고, 미국,영국,유럽 그리고 아프리카로 떠났습니다.",https://tumblbug.com/940925
7918,길고양이를 돕는 <2018 꽃길고양이> 탁상용 캘린더,디자인 문구,2018 꽃길고양이 캘린더 / 꽃길고양이 금속뱃지,https://tumblbug.com/bremencast
7919,"[여름/랩스커트]더운 날, 고민말아요.",의류,"[2주간 진행] 더운 날, 옷장앞에서 고민말고 랩스커트를 입어요.",https://tumblbug.com/kalypto
7920,조울증과 4년의 입시 이야기 <조울증 사수일기>,웹툰 · 만화,대학 입시라는 틀에서 4년을 버텨온 이야기를 담았습니다.,https://tumblbug.com/mooncake
7921,"하나로 3가지 연출이 가능한 ""린넨 와이드 버킷햇""",잡화,모자 하나에 끈을 바꾸어 3가지 스타일을 연출할수 있는 린넨 와이드 버킷햇입니다.,https://tumblbug.com/stitchichi
7922,"사남: 동백 뱃지, 우리가 제주 4.3을 기억하는 법",캐릭터 · 굿즈,우리는 제주 4.3 을 어떻게 기억해야 할까요? 4.3평화공원 동백숲을 위한 모금 프로젝트,https://tumblbug.com/history0403
7923,"뒤뚱뒤뚱, 도자기로 만들어진 고양이 '망고냐'",홈 · 리빙,"약간은 뻣뻣하고, 엉뚱하기도 한 고양이의 모습을 모티브로 만들어진 도자기 인형입니다.",https://tumblbug.com/mangonya_toinz
7924,"후회가 후퇴가 되지 않기 위해, 흑백만화 <슈레삐삐>",웹툰 · 만화,"[ 물새, 벌새, 김카노, 꼰대맹아 ] 네 작가들의 솔직담백한 단편만화, 슈레삐삐",https://tumblbug.com/shpp
7925,품안에 쏙! 당신을 재워줄 밥이본이 필로우,디자인 문구,"잠 못 이루는 당신을 포근하게 재워줄 꿀잠 아이템, 밥이본이 필로우입니다!",https://tumblbug.com/bobiboni_pillow
7926,"장난감에서 오브제로, 향기를 담는 Go-on 시리즈",홈 · 리빙,아이들의 버려진 장난감이 우리의 힐링 타임을 위한 인센스 홀더와 베이스로 지속됩니다.,https://tumblbug.com/arcmind
7927,나를 마주하기 힘든 성인들을 위한 동화. '우화',출판,뻔한 힐링물이 아닙니다. 당신이 정말로 괜찮아 지길 바라는 내면의 거울을 찾는 잔혹동화.,https://tumblbug.com/wayb
7928,번아웃 직전1% 15분만에 100% 충전! 완충쿠션 마봉이,캐릭터 · 굿즈,"오후3시 번아웃 직전, 나를 위한 15분의 휴식! 완충쿠션 마봉이와 아로마테라피로 해결!",https://tumblbug.com/maring
7929,<네이버웹툰> 호랑이형님 무케 이어폰 & 핸드폰 자수케이스,캐릭터 · 굿즈,멋드러진 케이스세트로 돌아온 호랑이형님 굿즈 프로젝트 4탄! 이젠 무케와 함께 디지털라이프,https://tumblbug.com/barkhan04
7930,고마쓰야 식당 여름 한정 메뉴 - [히야시 츄카] 개시,푸드,상쾌하고 감칠맛 나는 여름 특별메뉴! 일본식 냉라멘 히야시 츄카 개시!,https://tumblbug.com/hiyashi
7931,빵심가득! 빵덕후를 위한 2021 빵달력,디자인 문구,"Bake your days! 빵덕후의, 빵덕후에 의한, 빵덕후를 위한 2021 빵달력",https://tumblbug.com/bread2021
7932,[컬러/흑백] 웹툰의 필수 리얼 이펙트효과 모음집,웹툰 리소스,웹툰에 필수로 필요한 리얼한 이펙트효과 모음 입니다.,https://tumblbug.com/jjh
7933,제주도 착한 숲속 긴꼬리딱새와 이웃 친구들,잡화,제주도 착한 숲속 긴꼬리딱새와 이웃 친구들,https://tumblbug.com/stay_still
7934,"인연에 끈과 부정을 털어내주는 ""청실홍실 반지""",주얼리,인연에 끈과 부정을 털어내주는 “청실 홍실 은반지”,https://tumblbug.com/chungsilhongsilring
7935,"책방골목, 광역 전망의 마을",웹툰 리소스,이번 펀딩은 아직까지 한번도 없었던 [책방골목]입니다.,https://tumblbug.com/cici000
7936,순이가 순이를 낳았오! 작은 순이 자석 인형,캐릭터 · 굿즈,과자전 Love&Thanks 아기 순이 자석 인형이 여러분을 찾아갑니다! *´∀｀)ノ,https://tumblbug.com/babysoone
7937,내 품 안에 쏘옥 들어오는 귀여운 고양이 쿠션~!,캐릭터 · 굿즈,귀여운 냥쿠션으로 '나도 고양이 있어'로 거듭나자고요~!,https://tumblbug.com/varietysum
7938,"판타지 여성서사 만화 단편집, [사랑하는 마녀들]",웹툰 · 만화,"역사 속에서 유리되었던 여자들, '마녀'를 주제로 한 판타지 여성서사 만화 단편집",https://tumblbug.com/goyohanfantasy
7939,소중한 사람과 with Love Edition 미니바 키트,캐릭터 · 굿즈,위드굿즈 X 술펀 'with Love Edition'의 달콤한 콜라보 미니바 키트,https://tumblbug.com/with_love_edition
7940,"안정과 치유의 색, 파랑을 그립니다",예술,패턴디자이너 양감이 패브릭에 그린 파란이야기,https://tumblbug.com/yanggam
7941,무용낭독극 <집을 나왔지만 착한 아이들>,공연,"지구의 먼지들을 위한 작은 이야기. 무용낭독극 <집을 나왔지만, 착한 아이들>",https://tumblbug.com/lefthomebutnice
7942,"세상에 단 하나뿐인 그림, 예술을 입힌 에어팟케이스",잡화,하나뿐인 실제 회화 작품을 에어팟케이스에 담았습니다. 소중한 사람에게 특별함을 선물하세요.,https://tumblbug.com/artworkairpodscase
7943,봄을 닮은 핑크빛 원석 쥬얼리 컬렉션,주얼리,봄꽃을 닮은 쥬얼리를 당신에게 선물합니다.,https://tumblbug.com/melozspring
7944,"[봄, 패션] 봄을 담은 플라워 핸드메이드 귀걸이",주얼리,봄을 담은 플라워 귀걸이입니다. 당신을 더 화려하게 해줄 수 있는 선물을 준비했어요.,https://tumblbug.com/nokchaflower
7945,"프랑스 농부의 식탁, 작은 알자스로 초대합니다.",푸드,"빛 좋은 어느 토요일 오후, 충주에 자리한 작은 알자스에서 준비한 식사에 초대합니다.",https://tumblbug.com/petitealsace
7946,"""우리도 마카롱 먹을 줄 안다!"" 어버이날 [마카롱 세트]",푸드,학교밖 청소년들과 함께 하는 부모님 맞춤형 무색소 마카롱 선물세트입니다.,https://tumblbug.com/we_know_how_to_eat_macaron
7947,"텍스트, 혹은 텍스트가 아닌 것. 얼굴들 제 1호, 잔상",출판,11~1월호를 엮은 문예지입니다.각 월마다 하나의 제시어로 여러 방식의 작품을 담았습니다.,https://tumblbug.com/thefaces
7948,좋아하는 일을 끝까지 해보고 싶습니다 : 번역가의 생존습관,출판,자기 일에서 최고가 되고 싶은 분들에게 권합니다.,https://tumblbug.com/translator
7949,"이별하는 사람들의 이야기, <대학생 윤상훈>",출판,"친구의 죽음, 그 이후",https://tumblbug.com/project_sh
7950,"60년 만에 세상 밖으로, 사진집 <만종>",사진,"평균연령 80대, 한센인 마을 주민들이 예술로 승화시킨 한과 설움",https://tumblbug.com/manjong
7951,세상에 버려지기 위해 태어난 아기는 없다 '아기뱃지',잡화,무연고 영유아들에게 따뜻한 선물(기저귀)을,https://tumblbug.com/yelto_baby
7952,"빵순이 마녀의 달콤한 유혹,헨젤과 그레텔 with 버터크림",향수 · 뷰티,"부드러운 버터와 달콤한 크림이 가득한 빵과 케이크, 헨젤과 그레텔을 위해 만든 마녀의 향기",https://tumblbug.com/louisneuf_hansel_gretel
7953,"일상 속에 근사한 여행을 선물해 줄, 포토 블랭킷",디자인 문구,"여행가기 어려운 요즘, 여러분의 일상에 근사한 선물이 되기를 바랍니다.",https://tumblbug.com/jieumplatz
7954,연극 <공기없는세계> X 불안과 생존 이야기,공연,극단 생존자프로젝트의 2021 창작시리즈 연극 <공기없는세계>,https://tumblbug.com/noair
7955,"5월, 감사의 선물! 희토류원석팔찌 어떠세요?",주얼리,"다가오는 5월, 감사와 사랑을 희토류원석팔찌로 전해보세요.",https://tumblbug.com/verymarch_project1
7956,올-라운드 문예지 <TOYBOX> VOL.3 '유령',출판,TOYBOX는 문학을 중심으로 한 장르간 콜라보레이션을 지향하는 '올-라운드 문예지'입니다,https://tumblbug.com/toybox03
7957,"그라데이션 디자인 플레잉카드 ""파테슘덱""",보드게임 · TRPG,특별한 그라데이션 디자인의 파테슘덱 한정판매 프로젝트,https://tumblbug.com/patexumdeck
7958,바다와 인어의 이야기 '관념의 바다' 아티스트 도밍 잉크,예술,<기묘한 병 백과>도밍 작가와 플래버스가 함께 만든 아티스트 잉크 프로젝트<관념의 바다>,https://tumblbug.com/domingblue
7959,"무언가 닦을일이 많은 요즘 [묘한량 뉴트로 수건,안경닦이]",잡화,"오늘도! 내일도 놀고 싶다! 한량을 꿈꾸는 당신을 위해 돌아왔습니다-묘한량 수건, 안경닦이",https://tumblbug.com/remyohanlyang
7960,매일 메고 다닐 수 있는 튼튼하고 편안한 가방,잡화,"사람과 사물과의 관계를 집중하여 ""좋은"" 가방을 제작합니다.",https://tumblbug.com/nuvimproducts
7961,[RE-KIT] 버려진 양말목으로 만드는 나만의 크리스마스,홈 · 리빙,시니어가 직접 제작한 양말목 업사이클링 공예 키트 RE-KIT와 함께하는 그린 크리스마스!,https://tumblbug.com/christmas-with-knowhow
7962,활동하기 편안한 코기팬츠와 함께 당신의 건강을 입양하세요.,의류,2020년 오름의 첫 신제품인 코기팬츠와 함께 건강한 한해를 맞이해 봅시다.,https://tumblbug.com/orumm_corgipants
7963,남몰래 환경을 생각하는 비밀스러운 가방,잡화,일상 속에서 일회용 플라스틱 사용을 줄여주는 작은 습관 OFF THE PLASTIC,https://tumblbug.com/offtheplastic
7964,"길냥이들의 아픔을 디자인하다""길냥핫팩 넌 왜이리 따뜻하니""",반려동물,내가 따뜻해지면 길고양이도 따뜻해지는 길고양이 온기나누기 1÷1 길냥핫팩 프로젝트,https://tumblbug.com/straycat_hotpack
7965,[일상 속 숨은 꽃 찾기] 귀여운 팬지꽃 데일리 아이템!,잡화,꽃에서 오는 힐링에너지! 지친 일상 속 팬지꽃 일러스트 소품으로 여유의 틈을 만들어보세요!,https://tumblbug.com/_makedraw_pansy
7966,"전문직계의 아웃사이더, '치과기공사 이야기'",출판,"아무도 모르는 곳에서, 아무도 몰라주는 일을 합니다
(치과기공사 그림 에세이) ",https://tumblbug.com/manus2020
7967,당신의 어린왕자에게 보내는 Letter.from chill,디자인 문구,당신이 생각하는 어린왕자는 어떤 모습인가요? 당신의 어린왕자에게 보내는 편지를 받아보세요.,https://tumblbug.com/thelittleprince_fromchill
7968,spring berry 미리 만나는 봄의 향기 봄딸기 굿즈,캐릭터 · 굿즈,조금 이르게 봄의 향기를 느낄 수 있는 봄딸기 일러스트 굿즈,https://tumblbug.com/springberry
7969,진짜 나를 만날 시간 <인사이드 아웃 디즈니 뱃지 컬렉션>,잡화,"사람들 머릿속에 존재하는 컨트롤 본부
기쁨이, 슬픔이, 버럭이와 까칠이 그리고 소심이까지!",https://tumblbug.com/insideoutpin
7970,오토나쿨의 도쿄일인생활-가을 · 겨울,푸드,도쿄에 거주하면서 혼자 생활을 하고있는 외국인 노동자 오토나쿨입니다. ,https://tumblbug.com/singlelifeintokyo
7971,"그림책 <악몽수집가> ""당신의 악몽을 훔치러 갑니다""",출판,"엄주 작가의 첫 번째 그림책. 악몽수집가 할머니와 특별한 능력을 가진 아이, 환희의 이야기",https://tumblbug.com/achimdalbooks
7972,"환경을 위한 작은 사치, 바이시클 트로피",홈 · 리빙,"바이시클 트로피는 ‘자전거 기념품’이라는 뜻으로, 폐자전거 부품을 활용하여 만든 인테리어 소품입니다.",https://tumblbug.com/trophy
7973,군함도를 기억해 주세요,예술,역사를 잊은 민족에게 미래는 없다. 군함도를 기억하기 위한 군함도이음프로젝트,https://tumblbug.com/battleshipisland
7974,보드게임 1945 : 반민특위 - 2차 에디션,보드게임 · TRPG,"애국자와 배반자, 끝나지 않은 백 년간의 전쟁 [2차 에디션 프로젝트입니다]",https://tumblbug.com/banminteukwe2
7975,"맛과 향으로 무더위를 잊게해줄 콜드브루, 코스타리카 따라주",푸드,시원한 아이스 커피가 생각나는 무더운 여름철에 어울리는 향이 좋은 콜드브루,https://tumblbug.com/threedaysbeancostarica
7976,친환경 키위새 '키윙' 인형 & 가방고리,캐릭터 · 굿즈,키위 바구니에서 태어난 키위새 '키윙'. 보들보들한 키윙 인형과 가방고리를 소개해요!,https://tumblbug.com/kiwing
7977,내 방 안 공기의 질을 바꾸다: 살균공기청정기 루미,테크 · 가전,작고 심플하지만 실내 유해가스까지 정화하는 스마트 공기청정기 '루미'를 만듭니다.,https://tumblbug.com/roomi
7978,대피소 관리 생존 시뮬레이션 게임 <언더쉘터>,디지털 게임,<언더쉘터>는 기상악화와 전쟁이라는 상황속에서 대피해온 사람들과 함께 생존하는 게임입니다.,https://tumblbug.com/undershelter
7979,프리즈머스 패션 매거진 [PRISMERS Vol_5 ],출판,패션 잡지 동아리 프리즈머스에서 5번째 작업물을 출판합니다.,https://tumblbug.com/prismers_vol_5
7980,섹스를 말하는 놀이 - “SG플레이카드”,보드게임 · TRPG,섹스를 이야기하면서 즐기는 성담론 카드게임 SG플레이카드,https://tumblbug.com/sgplaycard
7981,"열두 페이지의 여행, 2018 여름이달력",디자인 문구,올해 미국에서 촬영한 사진들로 열두 달의 페이지를 채웠습니다. 2018년 여름이 달력!,https://tumblbug.com/2ndsummer2018
7982,마음에 색을 칠한 그림 에세이 <슬픔에도 치사량이 있을까>,출판,깊은 흔적을 남기고 지나간 마음에 색을 칠하고 글과 그림을 담은 컬러에세이북입니다.,https://tumblbug.com/coloressay
7983,"당신의 동물원은 어디에 있나요, <코끼리 없는 동물원>",출판,동물원 수의사가 전하는 동물 그리고 동물원 이야기 ,https://tumblbug.com/zoostory
7984,올해 수확된 토종 햇곡물로 만든 에어룸 라이스칩 3종,푸드,농사가 즐거운 더불어농원 신두철 권태옥 농부님이 올해 수확한 토종 햇곡식으로 만든 라이스칩,https://tumblbug.com/acollectivegrain_2021_1
7985,"꼬인 이어폰,케이블 1초 정리 액세서리, 엠밴드2",테크 · 가전,집에서도 사무공간에서도 복잡하게 뒤엉켜있는 이어폰 및 선 때문에 스트레스 받는분들은 주목!,https://tumblbug.com/1806
7986,"일정관리의 큰그림,「빅픽처」",테크 · 가전,"여러 가지 일정으로 인해 멀티태스킹을 해야 할 때, 남은 기간을 정리해서 보여주는 프로그램",https://tumblbug.com/bigpicture
7987,이야기해주세요3 : 일본군 위안부 할머니들을 위한 음악들,음악,음악을 통해 일본군 위안부 피해여성들의 상처를 바라보기 위한 활동입니다.,https://tumblbug.com/earkey
7988,"Philip.K  의 ""벅스기어""브랜드 플라스틱 우쿨렐레",홈 · 리빙,처음 소프라노 플라스틱 우쿨렐레를 만들땐 실패가 두려웠지만 지금은 확신속에서 콘서트 사이즈를......,https://tumblbug.com/bugsgear
7989,흥을 깨는 자들을 위한 페미니즘 굿즈,캐릭터 · 굿즈,당당한 페미니스트 킬조이를 응원합니다.,https://tumblbug.com/killzoy
7990,"원하는 것을 찾아가는 마녀들, [두 마녀 이야기]",웹툰 · 만화,"주인공 '틸리'가 마녀로 각성하기까지의 변화와 만남, 성장을 그린 만화",https://tumblbug.com/two_witches
7991,"칭찬해요, 내 이름. 칠보 각인 목걸이",주얼리,내 이름 앞에 어떤 수식어를 붙이고 싶으신가요? 나를 꿈꾸게 하는 내 이름과 칠보컬러파워!,https://tumblbug.com/mynameis
7992,시즌 개막 필수품! 다이어리용 야구 문구템,디자인 문구,"잊혀지지 않는 그 경기, 공이 날아가던 그 순간을 기록으로 남깁니다.",https://tumblbug.com/yagu_stationary
7993,We • Eco • Straw _ 함께 실천하는 Eco빨대,홈 · 리빙,더 나은 지구를 위한 에코 빨대를 만듭니다.,https://tumblbug.com/we_eco_straw
7994,"서른가지 스톤을 셋팅 할 수 있는 팬던트 ""별을 따다줄게""",주얼리,"네가지 종류의 팬던트에 서른가지 스톤, 얼리버드를 위한 60개의 열쇠팬던트까지 !",https://tumblbug.com/snowmoon15
7995,"길게 잡지 마세요, ""8시간으로 끝내는 영문법""",출판,가성비 최고의 영문법 책을 만듭니다,https://tumblbug.com/grammar
7996,"<안녕, 스물셋>",출판,'자신의 길'을 걸어가며 '답'을 찾고자 하는 이에게,https://tumblbug.com/hellotwentythree
7997,Ṡweet Ṿegan 생각보다 맛있는 비건 아메리칸쿠키,푸드,건강하면서도 맛있게! 좋은 재료는 아낌없이! 생각보다 맛있어서 놀라실 비건쿠키 소개합니다.,https://tumblbug.com/cafelacake
7998,직업과 사람을 담는 <FAKE MAGAZINE> 창간호,출판,"Fake magazine Issue No.1 창간호, 'Orientation'",https://tumblbug.com/fakemagazine
7999,"4월 16일, 사람을 살리다",예술,"4월 16일, 사람을 살렸던 그날의 이야기를 전합니다.",https://tumblbug.com/bluesewol
8000,"감정에 지친 당신에게, ‘사진’ 한 잔",사진,"19년 여름 유럽에서 찍은 필름사진을 세 가지 감정으로 모아, 세 잔의 음료로 내렸습니다.",https://tumblbug.com/acupofphoto
8001,외로운 파댕이를 꼭 안아주세요! 모찌 모찌 파댕이 인형,캐릭터 · 굿즈,외로운 파댕이의 입양자가 되어주세요!,https://tumblbug.com/padaengi
8002,"분위기 한잔, 연말 파티 필수템 <뱅쇼 Vin chaud>",푸드,"단 20분만에 즐길 수 있는 올인원 와인 키트! 뱅쇼, 샹그리아 등 총 4가지로 활용 가능",https://tumblbug.com/i_will__sul
8003,캣&초콜릿 -유령의 집-,보드게임 · TRPG,캣&초콜릿-유령의 집 스토리텔링 카드게임 한글판 제작 지원,https://tumblbug.com/catchocolate
8004,시봉이 랜선맘/대디가 되어주세요! 시봉이 뱃지!,캐릭터 · 굿즈,시봉이의 귀여움을 혼자 만끽하기 아까워 시봉이 랜선맘/대디 모집을 위한 굿즈 제작 프로젝트,https://tumblbug.com/gim_sibong
8005,'A plate: 나와 다른 당신에게 건네는',예술,미술작가 장은의가 두 해동안 독일의 작은 도시에서 지내며 그린 페인팅들을 소개합니다.,https://tumblbug.com/aplate
8006,드디어 탄생! 여성을 위한 데일리 트렁크(ver.1),의류,"이제는 나올 때가 되었다. 여성을 위한, 여성에 의한 데일리 트렁크!",https://tumblbug.com/dailyforwomen
8007,발달장애인의 마음을 잇다: 꼬모릿지-아이패드 파우치&그립톡,잡화,청소년 발달장애인 친구들의 추억을 담은 귀여운 라몽 파우치와 그립톡으로 찾아왔습니다!,https://tumblbug.com/commoridge
8008,내 친구의 위대한 결정 <회사를 나왔다 다음이 있다>,출판,퇴사한 뒤 가슴 뛰는 일을 찾은 친구 열 명의 이야기,https://tumblbug.com/sandi
8009,내 오잼에 옷을 입히자-오잼 박스,디자인 문구,오무라이스잼잼 1권~10권까지 박스 옷을 입혀주는 프로젝트입니다.,https://tumblbug.com/jamjambox
8010,[앵콜] 노트북 수납이 가능한 여행+일상가방.트레일리백!,잡화,넉넉한 수납공간으로 여행과 베이직한 디자인으로 데일리까지!노트북 수납도 한번에!트레일리백!,https://tumblbug.com/trailybag
8011,검은색은 미운색이 아니에요 <BLACK DOG>,캐릭터 · 굿즈,유기견중 유독 재분양률이 떨어지는 '검은'유기견을 응원하기 위해 이 프로젝트를 시작합니다.,https://tumblbug.com/hblackdog
8012,나만 보고싶은 머그 안의 작은 풍경 [씬 오브 머그],홈 · 리빙,"작은 머그로 떠 올린 자연 한 조각, 네 가지 풍경에 담긴 이야기를 소개합니다.",https://tumblbug.com/sceneofmug
