,상품명,현재 펀딩 금액,펀딩 퍼센트,목표금액,후원자 수
1170,"자연의 신호와 생명관계, ⌈Life Signal⌋ 사진책","4,962,000",198,"2,500,000",68명
1171,<테스트테스트 2020 일력노트> 일 년을 한 권에,"4,960,000",198,배송 완료,166명
1172,"당신을 위한 그림엽서,'당신을 위한 식탁'","297,500",198,배송 완료,14명
1173,"동양의학에 기반한 건강한 향기, 오프그레이 룸스프레이","2,975,000",198,"1,500,000",90명
1174,갈라파고스 섬을 담은 '물개컵',"595,000",198,배송 완료,37명
1175,노키즈존에 맞서는 YES KIDS 뱃지,"595,000",198,배송 완료,52명
1176,12가지 수제디저트 가득 '디저트팩',"2,975,000",198,"1,500,000",77명
1177,"퇴근 후, 영어회화극장 <홈클래스편> 5기 모집","3,966,000",198,배송 완료,53명
1178,'조미료크로스'X'김나연' HERSTORY 프로젝트 앨범,"1,586,000",198,배송 완료,40명
1179,크툴루 세계관 추리 <아컴 미스터리: 광기로 물든 사건집>,"59,475,000",198,"30,000,000","1,099명"
1180,겹겹 - 지울 수 없는 흔적,"6,936,000",198,"3,500,000",41명
1181,"마음으로 나누는 저소득층 아동 지원, '토닥토닥 도담학교'","594,500",198,배송 완료,62명
1182,[공식] 말랑말랑 핑크빈 허그 바디필로우,"19,017,000",198,배송 완료,579명
1183,"중년여성의 이야기, 단편 영화 <김미선>","1,980,888",198,"1,000,000",45명
1184,[독도팔찌] The Catcher_독도의 여름을 기다리다,"2,030,077",198,"1,025,000",100명
1185,수제본으로 만나는 초판본 시집,"1,584,200",198,배송 완료,38명
1186,J-Pocket in Bag (or just a Bag:),"2,970,000",198,배송 완료,29명
1187,깊은 밤 그리고 '행성책갈피' by.soso,"198,000",198,배송 완료,12명
1188,밴드 포크스푼 정규1집,"2,970,000",198,"1,500,000",81명
1189,우주를 담은 초콜릿을 내 손으로,"990,000",198,"500,000",7명
1190,Vuetiful Korea 네번째 모임,"1,979,000",197,배송 완료,145명
1191,여성 캐릭터를 탐구하는 영화 잡지 ｜SECOND｜ 2호,"11,873,000",197,"6,000,000",573명
1192,레즈비언 연애 만화 <우리우니>,"2,967,000",197,배송 완료,165명
1193,치즈라이브3 (CHEESE LIVE 3),"3,955,000",197,"2,000,000",47명
1194,유튜버의 삶을 그린 시트콤 만화 Shape of Shame,"692,000",197,배송 완료,33명
1195,"디자인브랜드OWN - 완벽한 당신의 데스크, 더블체크리스트","593,100",197,배송 완료,40명
1196,Remember the Truth의 강제징용 뱃지,"1,977,000",197,배송 완료,181명
1197,"'NO'보다 강한 말, ""예스 플리즈"" by 에이미 폴러","5,930,700",197,"3,000,000",195명
1198,"우리들의 예술박물관, 영화아트잡지 <MUSE-UM> 3호","2,372,000",197,배송 완료,103명
1199,"[웹툰 스케치업] 현대 무기 ""총"" 시리즈 3회차","2,964,000",197,배송 완료,43명
